Single Ended Mode: 
begin:
 112	-100
 113	-100
 114	-100
 115	-100
 116	-100
 117	-100
 118	-100
 119	-99
 120	-100
 121	-100
 122	-100
 123	-100
 124	-100
 125	-100
 126	-99
 127	-100
end:


-------------------------------------------------
Single Ended Mode: 
begin:
 0	826
 1	827
 2	825
 3	824
 4	827
 5	825
 6	827
 7	825
 8	828
 9	837
 10	827
 11	826
 12	828
 13	829
 14	848
 15	826
 16	827
 17	826
 18	828
 19	845
 20	826
 21	826
 22	825
 23	828
 24	843
 25	829
 26	826
 27	828
 28	825
 29	844
 30	830
 31	826
 32	825
 33	826
 34	825
 35	832
 36	826
 37	826
 38	825
 39	826
 40	825
 41	826
 42	828
 43	838
 44	827
 45	827
 46	826
 47	827
 48	845
 49	827
 50	826
 51	827
 52	826
 53	846
 54	834
 55	825
 56	826
 57	825
 58	841
 59	832
 60	826
 61	826
 62	827
 63	825
 64	834
 65	825
 66	827
 67	827
 68	825
 69	825
 70	825
 71	828
 72	831
 73	826
 74	825
 75	827
 76	830
 77	846
 78	832
 79	827
 80	826
 81	825
 82	836
 83	829
 84	825
 85	825
 86	825
 87	833
 88	832
 89	825
 90	826
 91	826
 92	825
 93	829
 94	826
 95	828
 96	835
 97	826
 98	826
 99	825
 100	829
 101	847
 102	828
 103	826
 104	827
 105	825
 106	826
 107	826
 108	827
 109	826
 110	838
 111	830
 112	827
 113	827
 114	843
 115	828
 116	827
 117	827
 118	827
 119	825
 120	827
 121	826
 122	826
 123	843
 124	832
 125	827
 126	826
 127	841
end:


Differential: 
begin:
 0	-94
 1	-101
 2	-101
 3	-101
 4	-100
 5	-96
 6	-101
 7	-101
 8	-100
 9	-101
 10	-95
 11	-101
 12	-100
 13	-102
 14	-101
 15	-101
 16	-101
 17	-102
 18	-100
 19	-93
 20	-99
 21	-101
 22	-101
 23	-101
 24	-101
 25	-101
 26	-101
 27	-100
 28	-99
 29	-99
 30	-101
 31	-101
 32	-101
 33	-101
 34	-101
 35	-101
 36	-101
 37	-98
 38	-99
 39	-101
 40	-101
 41	-95
 42	-101
 43	-101
 44	-101
 45	-101
 46	-98
 47	-99
 48	-101
 49	-100
 50	-93
 51	-101
 52	-102
 53	-101
 54	-101
 55	-99
 56	-99
 57	-102
 58	-100
 59	-91
 60	-101
 61	-101
 62	-101
 63	-101
 64	-99
 65	-99
 66	-102
 67	-100
 68	-92
 69	-101
 70	-101
 71	-101
 72	-101
 73	-100
 74	-98
 75	-101
 76	-99
 77	-93
 78	-101
 79	-100
 80	-102
 81	-101
 82	-100
 83	-99
 84	-101
 85	-100
 86	-93
 87	-101
 88	-101
 89	-101
 90	-101
 91	-101
 92	-101
 93	-101
 94	-99
 95	-93
 96	-98
 97	-102
 98	-101
 99	-101
 100	-101
 101	-101
 102	-101
 103	-101
 104	-101
 105	-101
 106	-101
 107	-101
 108	-102
 109	-101
 110	-102
 111	-101
 112	-101
 113	-101
 114	-102
 115	-100
 116	-101
 117	-101
 118	-101
 119	-101
 120	-101
 121	-101
 122	-101
 123	-101
 124	-101
 125	-101
 126	-101
 127	-95
end:


-------------------------------------------------
Single Ended Mode: 
begin:
 0	825
 1	824
 2	825
 3	824
 4	824
 5	825
 6	825
 7	825
 8	828
 9	830
 10	824
 11	825
 12	825
 13	842
 14	831
 15	824
 16	826
 17	825
 18	824
 19	829
 20	825
 21	827
 22	824
 23	823
 24	824
 25	823
 26	827
 27	830
 28	823
 29	824
 30	824
 31	825
 32	841
 33	827
 34	826
 35	824
 36	825
 37	835
 38	828
 39	823
 40	823
 41	824
 42	832
 43	829
 44	825
 45	825
 46	824
 47	823
 48	829
 49	824
 50	825
 51	828
 52	824
 53	823
 54	824
 55	826
 56	838
 57	824
 58	824
 59	824
 60	830
 61	840
 62	830
 63	824
 64	823
 65	824
 66	829
 67	829
 68	824
 69	823
 70	824
 71	828
 72	828
 73	824
 74	823
 75	824
 76	824
 77	825
 78	826
 79	827
 80	837
 81	823
 82	824
 83	827
 84	826
 85	837
 86	824
 87	824
 88	825
 89	826
 90	846
 91	828
 92	824
 93	825
 94	824
 95	835
 96	829
 97	825
 98	825
 99	824
 100	824
 101	827
 102	824
 103	827
 104	843
 105	829
 106	824
 107	825
 108	825
 109	825
 110	824
 111	824
 112	824
 113	828
 114	831
 115	826
 116	826
 117	845
 118	827
 119	824
 120	826
 121	826
 122	822
 123	824
 124	824
 125	824
 126	834
 127	830
end:


Differential: 
begin:
 0	-100
 1	-102
 2	-102
 3	-102
 4	-102
 5	-99
 6	-102
 7	-102
 8	-101
 9	-102
 10	-100
 11	-102
 12	-100
 13	-94
 14	-100
 15	-102
 16	-101
 17	-102
 18	-102
 19	-102
 20	-102
 21	-101
 22	-95
 23	-98
 24	-102
 25	-102
 26	-102
 27	-102
 28	-102
 29	-102
 30	-102
 31	-101
 32	-100
 33	-102
 34	-101
 35	-92
 36	-101
 37	-101
 38	-101
 39	-101
 40	-102
 41	-102
 42	-101
 43	-101
 44	-98
 45	-99
 46	-101
 47	-102
 48	-102
 49	-102
 50	-102
 51	-102
 52	-102
 53	-99
 54	-100
 55	-102
 56	-102
 57	-96
 58	-102
 59	-102
 60	-102
 61	-103
 62	-102
 63	-102
 64	-102
 65	-101
 66	-94
 67	-99
 68	-101
 69	-102
 70	-101
 71	-102
 72	-102
 73	-101
 74	-100
 75	-100
 76	-100
 77	-101
 78	-101
 79	-99
 80	-102
 81	
